word|state|url|audio
for|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-003642_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-86845-merge.wav|for.wav
forever|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-003702_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-71371-merge.wav|forever.wav
forgot|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-003721_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-31601-merge.wav|forgot.wav
fork|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-003740_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-81327-merge.wav|fork.wav
forty|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-003759_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-00198-merge.wav|forty.wav
found|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-003818_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-07850-merge.wav|found.wav
four|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-003837_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-08803-merge.wav|four.wav
fourteen|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-003856_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-52716-merge.wav|fourteen.wav
fox|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-003915_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-67270-merge.wav|fox.wav
french|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-003933_18.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-32221-merge.wav|french.wav
friday|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-003952_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-55367-merge.wav|friday.wav
friend|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004011_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-19744-merge.wav|friend.wav
frightened|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004031_20.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-54174-merge.wav|frightened.wav
from|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004050_18.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-49779-merge.wav|from.wav
front|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004109_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-94377-merge.wav|front.wav
fruit|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004129_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-41242-merge.wav|fruit.wav
fun|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004148_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-12724-merge.wav|fun.wav
funny|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004207_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-97154-merge.wav|funny.wav
future|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004227_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-74188-merge.wav|future.wav
game|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004247_20.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-52562-merge.wav|game.wav
gave|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004306_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-99220-merge.wav|gave.wav
geography|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004325_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-55636-merge.wav|geography.wav
get|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004344_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-22847-merge.wav|get.wav
get out|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004406_21.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-35614-merge.wav|get out.wav
get up|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004425_19.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-19427-merge.wav|get up.wav
ginger|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004445_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-03427-merge.wav|ginger.wav
giraffe|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004505_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-06414-merge.wav|giraffe.wav
girl|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004523_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-55860-merge.wav|girl.wav
give|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004542_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-14359-merge.wav|give.wav
glove|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004601_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-19056-merge.wav|glove.wav
go|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004621_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-72896-merge.wav|go.wav
go home|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004641_20.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-75167-merge.wav|go home.wav
go into a shop|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004704_22.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len14-44413-merge.wav|go into a shop.wav
go on a trip|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004727_22.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len12-83620-merge.wav|go on a trip.wav
go out|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004748_20.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-57419-merge.wav|go out.wav
go shopping|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004807_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len11-91594-merge.wav|go shopping.wav
go skating|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004827_19.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-05253-merge.wav|go skating.wav
go straight on|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004850_22.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len14-88799-merge.wav|go straight on.wav
go swimming|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004908_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len11-92744-merge.wav|go swimming.wav
go to bed|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004928_19.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-51402-merge.wav|go to bed.wav
go to school|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-004950_22.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len12-62853-merge.wav|go to school.wav
go to work|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005011_20.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-97914-merge.wav|go to work.wav
goal|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005030_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-12918-merge.wav|goal.wav
goes|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005049_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-68405-merge.wav|goes.wav
gold|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005108_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-95030-merge.wav|gold.wav
good|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005128_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-52421-merge.wav|good.wav
good at|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005148_19.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-32136-merge.wav|good at.wav
good-bad|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005208_20.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-32872-merge.wav|good-bad.wav
goodbye|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005228_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-23879-merge.wav|goodbye.wav
got|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005247_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-19621-merge.wav|got.wav
grab|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005306_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-61634-merge.wav|grab.wav
grandma|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005324_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-67214-merge.wav|grandma.wav
grandpa|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005343_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-74333-merge.wav|grandpa.wav
grandparent|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005403_19.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len11-07001-merge.wav|grandparent.wav
grass|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005422_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-09268-merge.wav|grass.wav
great|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005442_19.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-18441-merge.wav|great.wav
green|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005502_19.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-82971-merge.wav|green.wav
ground|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005521_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-64035-merge.wav|ground.wav
guitar|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005541_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-16254-merge.wav|guitar.wav
had|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005600_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-49057-merge.wav|had.wav
hair|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005619_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-17798-merge.wav|hair.wav
half|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005639_19.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-58556-merge.wav|half.wav
halloween|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005657_18.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-37367-merge.wav|halloween.wav
hamburger|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005716_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-23188-merge.wav|hamburger.wav
hand|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005734_18.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-95008-merge.wav|hand.wav
happen|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005752_18.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-65346-merge.wav|happen.wav
happiness|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005811_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-93978-merge.wav|happiness.wav
happy|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005831_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-99530-merge.wav|happy.wav
happy new year!|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005852_21.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len15-53558-merge.wav|happy new year!.wav
happy-sad|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005914_21.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-58722-merge.wav|happy-sad.wav
hard|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005933_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-78874-merge.wav|hard.wav
hardly|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-005952_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-10236-merge.wav|hardly.wav
has got|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010012_19.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-91067-merge.wav|has got.wav
have|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010032_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-35497-merge.wav|have.wav
have a good time|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010054_21.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len16-67880-merge.wav|have a good time.wav
have a rest|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010115_20.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len11-27730-merge.wav|have a rest.wav
have breakfast|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010135_20.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len14-39481-merge.wav|have breakfast.wav
have got|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010154_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-51894-merge.wav|have got.wav
have lunch|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010214_19.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-91667-merge.wav|have lunch.wav
havefun|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010233_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-62560-merge.wav|havefun.wav
he|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010253_19.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-00237-merge.wav|he.wav
head|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010312_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-19911-merge.wav|head.wav
headache|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010331_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-79443-merge.wav|headache.wav
healthy|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010350_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-60477-merge.wav|healthy.wav
hear|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010409_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-99203-merge.wav|hear.wav
heavy|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010428_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-84397-merge.wav|heavy.wav
heavy-light|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010450_21.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len11-44093-merge.wav|heavy-light.wav
helicopter|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010508_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-24108-merge.wav|helicopter.wav
hello|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010527_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-14186-merge.wav|hello.wav
help|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010547_19.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-64244-merge.wav|help.wav
helpful|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010606_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-69259-merge.wav|helpful.wav
her|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010624_18.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-15773-merge.wav|her.wav
here|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010645_20.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-54749-merge.wav|here.wav
here you are.|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010706_20.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len13-67078-merge.wav|here you are..wav
here's|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010725_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-18073-merge.wav|here's.wav
hers|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010745_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-75434-merge.wav|hers.wav
hide|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010804_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-47987-merge.wav|hide.wav
hide-and-seek|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010827_23.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len13-88864-merge.wav|hide-and-seek.wav
high|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010846_19.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-00533-merge.wav|high.wav
high jump|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010907_20.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-36636-merge.wav|high jump.wav
hill|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010925_18.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-49650-merge.wav|hill.wav
his|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-010944_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-22774-merge.wav|his.wav
history|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011003_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-78828-merge.wav|history.wav
hobby|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011023_19.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-45918-merge.wav|hobby.wav
holiday|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011042_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-88176-merge.wav|holiday.wav
home|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011101_18.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-23842-merge.wav|home.wav
homework|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011120_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-54097-merge.wav|homework.wav
hope|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011140_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-40241-merge.wav|hope.wav
horse|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011159_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-23028-merge.wav|horse.wav
hospital|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011218_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-36432-merge.wav|hospital.wav
hot|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011238_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-54990-merge.wav|hot.wav
hotdog|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011258_20.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-16159-merge.wav|hotdog.wav
hour|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011320_21.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-04971-merge.wav|hour.wav
house|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011340_19.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-46086-merge.wav|house.wav
how|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011359_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-87229-merge.wav|how.wav
how about...?|error||[Errno 22] Invalid argument: 'D:\\project\\eng-ai-teacher\\test_audio\\audio\\how about...?.wav'
how are you?|error||[Errno 22] Invalid argument: 'D:\\project\\eng-ai-teacher\\test_audio\\audio\\how are you?.wav'
how long|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011504_20.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-25125-merge.wav|how long.wav
how many|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011524_19.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-12813-merge.wav|how many.wav
how much...?|error||[Errno 22] Invalid argument: 'D:\\project\\eng-ai-teacher\\test_audio\\audio\\how much...?.wav'
how old|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011606_19.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-42195-merge.wav|how old.wav
hundred|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011625_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-38344-merge.wav|hundred.wav
hungry|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011645_20.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-25127-merge.wav|hungry.wav
hurry up|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011705_19.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-50276-merge.wav|hurry up.wav
hurt|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011723_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-51811-merge.wav|hurt.wav
ice|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011743_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-21091-merge.wav|ice.wav
ice cream|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011802_19.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-08600-merge.wav|ice cream.wav
idea|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011822_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-30854-merge.wav|idea.wav
ill|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011840_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-44804-merge.wav|ill.wav
illness|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011859_18.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-05703-merge.wav|illness.wav
important|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011918_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-66289-merge.wav|important.wav
in|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011937_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-66099-merge.wav|in.wav
in front of|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-011958_20.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len11-67746-merge.wav|in front of.wav
in the west of|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012021_22.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len14-40537-merge.wav|in the west of.wav
inside|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012040_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-92981-merge.wav|inside.wav
interested|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012059_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-60180-merge.wav|interested.wav
interesting|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012118_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len11-01153-merge.wav|interesting.wav
into|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012137_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-66877-merge.wav|into.wav
invent|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012156_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-51824-merge.wav|invent.wav
invitation|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012216_19.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len10-81342-merge.wav|invitation.wav
is|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012235_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-96611-merge.wav|is.wav
island|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012254_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-80410-merge.wav|island.wav
it|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012314_19.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len2-99507-merge.wav|it.wav
it's|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012333_19.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-19797-merge.wav|it's.wav
its|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012352_18.3s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-41282-merge.wav|its.wav
jacket|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012411_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len6-74990-merge.wav|jacket.wav
joke|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012431_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-25993-merge.wav|joke.wav
joy|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012451_20.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-70662-merge.wav|joy.wav
juice|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012511_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-05525-merge.wav|juice.wav
july|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012529_18.5s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-98731-merge.wav|july.wav
jump|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012549_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-65957-merge.wav|jump.wav
kangaroo|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012608_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-45826-merge.wav|kangaroo.wav
keep|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012627_19.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-13219-merge.wav|keep.wav
keep on|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012647_19.4s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-78034-merge.wav|keep on.wav
key|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012706_18.9s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-35939-merge.wav|key.wav
kid|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012724_18.2s-seed12.pt-temp1e-05-top_p0.501-top_k12-len3-59095-merge.wav|kid.wav
kilometre|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012743_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len9-83183-merge.wav|kilometre.wav
kind|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012803_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-95501-merge.wav|kind.wav
kitchen|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012822_19.1s-seed12.pt-temp1e-05-top_p0.501-top_k12-len7-26274-merge.wav|kitchen.wav
kite|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012841_18.7s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-49888-merge.wav|kite.wav
knee|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012901_19.8s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-74131-merge.wav|knee.wav
knife|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012920_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-07166-merge.wav|knife.wav
know|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012940_20.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-19748-merge.wav|know.wav
koala|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-012959_19.0s-seed12.pt-temp1e-05-top_p0.501-top_k12-len5-14431-merge.wav|koala.wav
lake|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013019_19.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len4-00980-merge.wav|lake.wav
language|success|http://ikuai.safepayer.cn:49966/static/wavs/0413-013038_18.6s-seed12.pt-temp1e-05-top_p0.501-top_k12-len8-39502-merge.wav|language.wav
